id,period_id,number,color,scraped_at
12901,20250831100010832,7,GREEN,2025-08-31 13:51:59.894892+00
12902,20250831100010833,8,RED,2025-08-31 13:52:59.884063+00
12903,20250831100010834,5,VIOLET,2025-08-31 13:53:59.890109+00
12904,20250831100010835,3,GREEN,2025-08-31 13:54:59.899309+00
12905,20250831100010836,0,VIOLET,2025-08-31 13:55:59.922763+00
12906,20250831100010837,9,GREEN,2025-08-31 13:56:59.886826+00
12907,20250831100010838,7,GREEN,2025-08-31 13:57:59.897387+00
12908,20250831100010839,4,RED,2025-08-31 13:58:59.895599+00
12909,20250831100010840,7,GREEN,2025-08-31 13:59:59.894302+00
12910,20250831100010841,5,VIOLET,2025-08-31 14:00:59.89462+00
12911,20250831100010842,4,RED,2025-08-31 14:01:59.895126+00
12912,20250831100010843,8,RED,2025-08-31 14:02:59.910654+00
12913,20250831100010844,9,GREEN,2025-08-31 14:03:59.895628+00
12914,20250831100010845,2,RED,2025-08-31 14:04:59.887516+00
12915,20250831100010846,9,GREEN,2025-08-31 14:05:59.900691+00
12916,20250831100010847,8,RED,2025-08-31 14:06:59.902534+00
12917,20250831100010848,0,VIOLET,2025-08-31 14:07:59.898664+00
12918,20250831100010849,6,RED,2025-08-31 14:08:59.892357+00
12919,20250831100010850,6,RED,2025-08-31 14:09:59.88668+00
12920,20250831100010851,6,RED,2025-08-31 14:10:59.889642+00
12921,20250831100010852,1,GREEN,2025-08-31 14:11:59.930326+00
12922,20250831100010853,4,RED,2025-08-31 14:12:59.903454+00
12923,20250831100010854,4,RED,2025-08-31 14:13:59.892021+00
12924,20250831100010855,2,RED,2025-08-31 14:14:59.898593+00
12925,20250831100010856,8,RED,2025-08-31 14:15:59.904187+00
12926,20250831100010857,3,GREEN,2025-08-31 14:16:59.946358+00
12927,20250831100010858,8,RED,2025-08-31 14:17:59.896594+00
12928,20250831100010859,6,RED,2025-08-31 14:18:59.891919+00
12929,20250831100010860,6,RED,2025-08-31 14:19:59.905332+00
12930,20250831100010861,9,GREEN,2025-08-31 14:20:59.910771+00
12931,20250831100010862,5,VIOLET,2025-08-31 14:21:59.890064+00
12932,20250831100010863,7,GREEN,2025-08-31 14:22:59.891346+00
12933,20250831100010864,9,GREEN,2025-08-31 14:23:59.8927+00
12934,20250831100010865,9,GREEN,2025-08-31 14:24:59.902423+00
12935,20250831100010866,9,GREEN,2025-08-31 14:25:59.921198+00
12936,20250831100010867,6,RED,2025-08-31 14:26:59.918084+00
12937,20250831100010868,2,RED,2025-08-31 14:27:59.91745+00
12938,20250831100010869,0,VIOLET,2025-08-31 14:28:59.899373+00
12939,20250831100010870,9,GREEN,2025-08-31 14:29:59.888953+00
12940,20250831100010871,8,RED,2025-08-31 14:30:59.881244+00
12941,20250831100010872,7,GREEN,2025-08-31 14:31:59.910609+00
12942,20250831100010873,6,RED,2025-08-31 14:32:59.907703+00
12943,20250831100010874,6,RED,2025-08-31 14:33:59.891429+00
12944,20250831100010875,1,GREEN,2025-08-31 14:34:59.890192+00
12945,20250831100010876,6,RED,2025-08-31 14:35:59.890852+00
12946,20250831100010877,0,VIOLET,2025-08-31 14:36:59.899366+00
12947,20250831100010878,5,VIOLET,2025-08-31 14:37:59.896735+00
12948,20250831100010879,6,RED,2025-08-31 14:38:59.885621+00
12949,20250831100010880,0,VIOLET,2025-08-31 14:39:59.894107+00
12950,20250831100010881,1,GREEN,2025-08-31 14:40:59.893097+00
12951,20250831100010882,8,RED,2025-08-31 14:41:59.883459+00
12952,20250831100010883,0,VIOLET,2025-08-31 14:42:59.889242+00
12953,20250831100010884,2,RED,2025-08-31 14:43:59.889425+00
12954,20250831100010885,7,GREEN,2025-08-31 14:44:59.888024+00
12955,20250831100010886,6,RED,2025-08-31 14:45:59.892028+00
12956,20250831100010887,8,RED,2025-08-31 14:46:59.905125+00
12957,20250831100010888,3,GREEN,2025-08-31 14:47:59.912128+00
12958,20250831100010889,2,RED,2025-08-31 14:48:59.894014+00
12959,20250831100010890,9,GREEN,2025-08-31 14:49:59.934253+00
12960,20250831100010891,2,RED,2025-08-31 14:50:59.892077+00
12961,20250831100010892,9,GREEN,2025-08-31 14:51:59.897849+00
12962,20250831100010893,2,RED,2025-08-31 14:52:59.904385+00
12963,20250831100010894,2,RED,2025-08-31 14:53:59.878242+00
12964,20250831100010895,2,RED,2025-08-31 14:54:59.91036+00
12965,20250831100010896,2,RED,2025-08-31 14:55:59.908177+00
12966,20250831100010897,4,RED,2025-08-31 14:56:59.89243+00
12967,20250831100010898,2,RED,2025-08-31 14:57:59.916476+00
12968,20250831100010899,3,GREEN,2025-08-31 14:58:59.907065+00
12969,20250831100010900,8,RED,2025-08-31 14:59:59.892699+00
12970,20250831100010901,9,GREEN,2025-08-31 15:00:59.909553+00
12971,20250831100010902,9,GREEN,2025-08-31 15:01:59.900002+00
12972,20250831100010903,7,GREEN,2025-08-31 15:02:59.895401+00
12973,20250831100010904,2,RED,2025-08-31 15:03:59.93562+00
12974,20250831100010905,5,VIOLET,2025-08-31 15:04:59.918166+00
12975,20250831100010906,7,GREEN,2025-08-31 15:05:59.88852+00
12976,20250831100010907,2,RED,2025-08-31 15:06:59.900497+00
12977,20250831100010908,0,VIOLET,2025-08-31 15:07:59.958815+00
12978,20250831100010909,0,VIOLET,2025-08-31 15:08:59.9045+00
12979,20250831100010910,8,RED,2025-08-31 15:09:59.928237+00
12980,20250831100010911,8,RED,2025-08-31 15:10:59.898414+00
12981,20250831100010912,2,RED,2025-08-31 15:11:59.894784+00
12982,20250831100010913,0,VIOLET,2025-08-31 15:12:59.897664+00
12983,20250831100010914,9,GREEN,2025-08-31 15:13:59.908451+00
12984,20250831100010915,2,RED,2025-08-31 15:14:59.898863+00
12985,20250831100010916,4,RED,2025-08-31 15:15:59.892513+00
12986,20250831100010917,9,GREEN,2025-08-31 15:16:59.8911+00
12987,20250831100010918,1,GREEN,2025-08-31 15:17:59.90869+00
12988,20250831100010919,3,GREEN,2025-08-31 15:18:59.897749+00
12989,20250831100010920,9,GREEN,2025-08-31 15:19:59.901035+00
12990,20250831100010921,3,GREEN,2025-08-31 15:20:59.888296+00
12991,20250831100010922,2,RED,2025-08-31 15:21:59.907053+00
12992,20250831100010923,9,GREEN,2025-08-31 15:22:59.894993+00
12993,20250831100010924,9,GREEN,2025-08-31 15:23:59.888082+00
12994,20250831100010925,7,GREEN,2025-08-31 15:24:59.897171+00
12995,20250831100010926,4,RED,2025-08-31 15:25:59.88767+00
12996,20250831100010927,7,GREEN,2025-08-31 15:26:59.893525+00
12997,20250831100010928,0,VIOLET,2025-08-31 15:27:59.92202+00
12998,20250831100010929,5,VIOLET,2025-08-31 15:29:01.049731+00
12999,20250831100010930,1,GREEN,2025-08-31 15:29:59.895833+00
13000,20250831100010931,2,RED,2025-08-31 15:30:59.918234+00
13001,20250831100010932,6,RED,2025-08-31 15:31:59.892681+00
13002,20250831100010933,1,GREEN,2025-08-31 15:32:59.902803+00
13003,20250831100010934,0,VIOLET,2025-08-31 15:33:59.87903+00
13004,20250831100010935,0,VIOLET,2025-08-31 15:34:59.915587+00
13005,20250831100010936,7,GREEN,2025-08-31 15:35:59.895373+00
13006,20250831100010937,8,RED,2025-08-31 15:36:59.897362+00
13007,20250831100010938,4,RED,2025-08-31 15:37:59.882529+00
13008,20250831100010939,6,RED,2025-08-31 15:38:59.891234+00
13009,20250831100010940,5,VIOLET,2025-08-31 15:39:59.894695+00
13010,20250831100010941,0,VIOLET,2025-08-31 15:40:59.889848+00
13011,20250831100010942,1,GREEN,2025-08-31 15:41:59.895933+00
13012,20250831100010943,3,GREEN,2025-08-31 15:42:59.891825+00
13013,20250831100010944,0,VIOLET,2025-08-31 15:43:59.915739+00
13014,20250831100010945,0,VIOLET,2025-08-31 15:44:59.906083+00
13015,20250831100010946,4,RED,2025-08-31 15:45:59.893613+00
13016,20250831100010947,5,VIOLET,2025-08-31 15:46:59.913955+00
13017,20250831100010948,4,RED,2025-08-31 15:47:59.916242+00
13018,20250831100010949,0,VIOLET,2025-08-31 15:48:59.92377+00
13019,20250831100010950,1,GREEN,2025-08-31 15:49:59.888256+00
13020,20250831100010951,0,VIOLET,2025-08-31 15:50:59.91052+00
13021,20250831100010952,5,VIOLET,2025-08-31 15:51:59.917562+00
13022,20250831100010953,5,VIOLET,2025-08-31 15:52:59.895448+00
13023,20250831100010954,8,RED,2025-08-31 15:53:59.888731+00
13024,20250831100010955,8,RED,2025-08-31 15:54:59.8926+00
13025,20250831100010956,7,GREEN,2025-08-31 15:55:59.900169+00
13026,20250831100010957,2,RED,2025-08-31 15:56:59.891764+00
13027,20250831100010958,5,VIOLET,2025-08-31 15:57:59.884023+00
13028,20250831100010959,0,VIOLET,2025-08-31 15:58:59.891429+00
13029,20250831100010960,3,GREEN,2025-08-31 15:59:59.90281+00
13030,20250831100010961,9,GREEN,2025-08-31 16:00:59.880577+00
13031,20250831100010962,1,GREEN,2025-08-31 16:01:59.926041+00
13032,20250831100010963,3,GREEN,2025-08-31 16:02:59.896022+00
13033,20250831100010964,6,RED,2025-08-31 16:03:59.903219+00
13034,20250831100010965,2,RED,2025-08-31 16:04:59.893193+00
13035,20250831100010966,1,GREEN,2025-08-31 16:05:59.901652+00
13036,20250831100010967,1,GREEN,2025-08-31 16:06:59.926268+00
13037,20250831100010968,6,RED,2025-08-31 16:07:59.894868+00
13038,20250831100010969,2,RED,2025-08-31 16:08:59.894223+00
13039,20250831100010970,9,GREEN,2025-08-31 16:09:59.885588+00
13040,20250831100010971,9,GREEN,2025-08-31 16:10:59.891554+00
13041,20250831100010972,6,RED,2025-08-31 16:11:59.880862+00
13042,20250831100010973,8,RED,2025-08-31 16:12:59.898603+00
13043,20250831100010974,8,RED,2025-08-31 16:13:59.89385+00
13044,20250831100010975,3,GREEN,2025-08-31 16:14:59.893333+00
13045,20250831100010976,1,GREEN,2025-08-31 16:15:59.887396+00
13046,20250831100010977,5,VIOLET,2025-08-31 16:16:59.886814+00
13047,20250831100010978,2,RED,2025-08-31 16:17:59.904006+00
13048,20250831100010979,5,VIOLET,2025-08-31 16:18:59.894843+00
13049,20250831100010980,0,VIOLET,2025-08-31 16:19:59.883613+00
13050,20250831100010981,7,GREEN,2025-08-31 16:20:59.889578+00
13051,20250831100010982,4,RED,2025-08-31 16:21:59.919761+00
13052,20250831100010983,0,VIOLET,2025-08-31 16:22:59.882805+00
13053,20250831100010984,4,RED,2025-08-31 16:23:59.905671+00
13054,20250831100010985,2,RED,2025-08-31 16:24:59.901494+00
13055,20250831100010986,3,GREEN,2025-08-31 16:25:59.905701+00
13056,20250831100010987,8,RED,2025-08-31 16:26:59.896184+00
13057,20250831100010988,7,GREEN,2025-08-31 16:27:59.89756+00
13058,20250831100010989,3,GREEN,2025-08-31 16:28:59.901399+00
13059,20250831100010990,9,GREEN,2025-08-31 16:29:59.893828+00
13060,20250831100010991,8,RED,2025-08-31 16:30:59.896215+00
13061,20250831100010992,5,VIOLET,2025-08-31 16:31:59.890201+00
13062,20250831100010993,5,VIOLET,2025-08-31 16:32:59.904253+00
13063,20250831100010994,5,VIOLET,2025-08-31 16:33:59.888411+00
13064,20250831100010995,0,VIOLET,2025-08-31 16:34:59.907976+00
13065,20250831100010996,4,RED,2025-08-31 16:35:59.889711+00
13066,20250831100010997,0,VIOLET,2025-08-31 16:36:59.891614+00
13067,20250831100010998,0,VIOLET,2025-08-31 16:37:59.89954+00
13068,20250831100010999,7,GREEN,2025-08-31 16:38:59.878791+00
13069,20250831100011000,1,GREEN,2025-08-31 16:39:59.897091+00
13070,20250831100011001,4,RED,2025-08-31 16:40:59.882389+00
13071,20250831100011002,6,RED,2025-08-31 16:41:59.883471+00
13072,20250831100011003,5,VIOLET,2025-08-31 16:42:59.882834+00
13073,20250831100011004,7,GREEN,2025-08-31 16:43:59.913746+00
13074,20250831100011005,0,VIOLET,2025-08-31 16:44:59.890846+00
13075,20250831100011006,1,GREEN,2025-08-31 16:45:59.891097+00
13076,20250831100011007,7,GREEN,2025-08-31 16:46:59.878281+00
13077,20250831100011008,1,GREEN,2025-08-31 16:47:59.904834+00
13078,20250831100011009,3,GREEN,2025-08-31 16:48:59.885708+00
13079,20250831100011010,7,GREEN,2025-08-31 16:49:59.899256+00
13080,20250831100011011,1,GREEN,2025-08-31 16:50:59.8924+00
13081,20250831100011012,2,RED,2025-08-31 16:51:59.884913+00
13082,20250831100011013,3,GREEN,2025-08-31 16:52:59.896492+00
13083,20250831100011014,6,RED,2025-08-31 16:53:59.8822+00
13084,20250831100011015,0,VIOLET,2025-08-31 16:54:59.906242+00
13085,20250831100011016,7,GREEN,2025-08-31 16:55:59.919475+00
13086,20250831100011017,8,RED,2025-08-31 16:56:59.880249+00
13087,20250831100011018,9,GREEN,2025-08-31 16:57:59.890326+00
13088,20250831100011019,5,VIOLET,2025-08-31 16:58:59.885964+00
13089,20250831100011020,1,GREEN,2025-08-31 16:59:59.889876+00
13090,20250831100011021,2,RED,2025-08-31 17:00:59.881201+00
13091,20250831100011022,5,VIOLET,2025-08-31 17:01:59.899278+00
13092,20250831100011023,3,GREEN,2025-08-31 17:02:59.905592+00
13093,20250831100011024,7,GREEN,2025-08-31 17:03:59.88326+00
13094,20250831100011025,9,GREEN,2025-08-31 17:04:59.891944+00
13095,20250831100011026,0,VIOLET,2025-08-31 17:05:59.887761+00
13096,20250831100011027,3,GREEN,2025-08-31 17:06:59.905151+00
13097,20250831100011028,8,RED,2025-08-31 17:07:59.911341+00
13098,20250831100011029,5,VIOLET,2025-08-31 17:08:59.889539+00
13099,20250831100011030,6,RED,2025-08-31 17:09:59.886608+00
13100,20250831100011031,4,RED,2025-08-31 17:10:59.890606+00
13101,20250831100011032,9,GREEN,2025-08-31 17:11:59.893192+00
13102,20250831100011033,3,GREEN,2025-08-31 17:12:59.893426+00
13103,20250831100011034,5,VIOLET,2025-08-31 17:13:59.901009+00
13104,20250831100011035,3,GREEN,2025-08-31 17:14:59.875655+00
13105,20250831100011036,7,GREEN,2025-08-31 17:15:59.89672+00
13106,20250831100011037,7,GREEN,2025-08-31 17:16:59.927831+00
13107,20250831100011038,6,RED,2025-08-31 17:17:59.897834+00
13108,20250831100011039,5,VIOLET,2025-08-31 17:18:59.889573+00
13109,20250831100011040,8,RED,2025-08-31 17:19:59.893879+00
13110,20250831100011041,7,GREEN,2025-08-31 17:20:59.913457+00
13111,20250831100011042,0,VIOLET,2025-08-31 17:21:59.893458+00
13112,20250831100011043,7,GREEN,2025-08-31 17:22:59.894444+00
13113,20250831100011044,0,VIOLET,2025-08-31 17:23:59.884039+00
13114,20250831100011045,3,GREEN,2025-08-31 17:24:59.890146+00
13115,20250831100011046,9,GREEN,2025-08-31 17:25:59.894989+00
13116,20250831100011047,7,GREEN,2025-08-31 17:26:59.890165+00
13117,20250831100011048,8,RED,2025-08-31 17:27:59.901985+00
13118,20250831100011049,9,GREEN,2025-08-31 17:28:59.88586+00
13119,20250831100011050,1,GREEN,2025-08-31 17:29:59.889014+00
13120,20250831100011051,2,RED,2025-08-31 17:30:59.894952+00
13121,20250831100011052,9,GREEN,2025-08-31 17:31:59.897804+00
13122,20250831100011053,6,RED,2025-08-31 17:32:59.892151+00
13123,20250831100011054,9,GREEN,2025-08-31 17:33:59.885749+00
13124,20250831100011055,8,RED,2025-08-31 17:34:59.888508+00
13125,20250831100011056,8,RED,2025-08-31 17:35:59.890798+00
13126,20250831100011057,9,GREEN,2025-08-31 17:36:59.886918+00
13127,20250831100011058,3,GREEN,2025-08-31 17:37:59.886362+00
13128,20250831100011059,1,GREEN,2025-08-31 17:38:59.881324+00
13129,20250831100011060,1,GREEN,2025-08-31 17:39:59.882037+00
13130,20250831100011061,7,GREEN,2025-08-31 17:40:59.901542+00
13131,20250831100011062,8,RED,2025-08-31 17:41:59.883941+00
13132,20250831100011063,3,GREEN,2025-08-31 17:42:59.892591+00
13133,20250831100011064,6,RED,2025-08-31 17:43:59.881418+00
13134,20250831100011065,1,GREEN,2025-08-31 17:44:59.898217+00
13135,20250831100011066,2,RED,2025-08-31 17:45:59.890771+00
13136,20250831100011067,1,GREEN,2025-08-31 17:46:59.899198+00
13137,20250831100011068,1,GREEN,2025-08-31 17:47:59.877019+00
13138,20250831100011069,3,GREEN,2025-08-31 17:48:59.888131+00
13139,20250831100011070,5,VIOLET,2025-08-31 17:49:59.885983+00
13140,20250831100011071,8,RED,2025-08-31 17:50:59.90269+00
13141,20250831100011072,4,RED,2025-08-31 17:51:59.894691+00
13142,20250831100011073,1,GREEN,2025-08-31 17:52:59.886776+00
13143,20250831100011074,8,RED,2025-08-31 17:53:59.897095+00
13144,20250831100011075,4,RED,2025-08-31 17:54:59.886864+00
13145,20250831100011076,3,GREEN,2025-08-31 17:55:59.880838+00
13146,20250831100011077,4,RED,2025-08-31 17:56:59.87776+00
13147,20250831100011078,9,GREEN,2025-08-31 17:57:59.897214+00
13148,20250831100011079,4,RED,2025-08-31 17:58:59.884447+00
13149,20250831100011080,9,GREEN,2025-08-31 17:59:59.891614+00
13150,20250831100011081,3,GREEN,2025-08-31 18:00:59.874491+00
13151,20250831100011082,3,GREEN,2025-08-31 18:01:59.876908+00
13152,20250831100011083,5,VIOLET,2025-08-31 18:02:59.900796+00
13153,20250831100011084,9,GREEN,2025-08-31 18:03:59.886005+00
13154,20250831100011085,7,GREEN,2025-08-31 18:04:59.890054+00
13155,20250831100011086,2,RED,2025-08-31 18:05:59.886557+00
13156,20250831100011087,7,GREEN,2025-08-31 18:06:59.893353+00
13157,20250831100011088,7,GREEN,2025-08-31 18:07:59.889644+00
13158,20250831100011089,6,RED,2025-08-31 18:08:59.890534+00
13159,20250831100011090,9,GREEN,2025-08-31 18:09:59.894502+00
13160,20250831100011091,9,GREEN,2025-08-31 18:10:59.882994+00
13161,20250831100011092,1,GREEN,2025-08-31 18:11:59.887366+00
13162,20250831100011093,1,GREEN,2025-08-31 18:12:59.888971+00
13163,20250831100011094,5,VIOLET,2025-08-31 18:13:59.878899+00
13164,20250831100011095,0,VIOLET,2025-08-31 18:14:59.881787+00
13165,20250831100011096,1,GREEN,2025-08-31 18:15:59.885802+00
13166,20250831100011097,5,VIOLET,2025-08-31 18:16:59.880142+00
13167,20250831100011098,6,RED,2025-08-31 18:17:59.908216+00
13168,20250831100011099,7,GREEN,2025-08-31 18:18:59.879401+00
13169,20250831100011100,5,VIOLET,2025-08-31 18:19:59.881943+00
13170,20250831100011101,0,VIOLET,2025-08-31 18:20:59.879673+00
13171,20250831100011102,9,GREEN,2025-08-31 18:21:59.883218+00
13172,20250831100011103,6,RED,2025-08-31 18:22:59.891408+00
13173,20250831100011104,4,RED,2025-08-31 18:23:59.882986+00
13174,20250831100011105,0,VIOLET,2025-08-31 18:24:59.889277+00
13175,20250831100011106,2,RED,2025-08-31 18:25:59.893642+00
13176,20250831100011107,3,GREEN,2025-08-31 18:26:59.894726+00
13177,20250831100011108,0,VIOLET,2025-08-31 18:27:59.885738+00
13178,20250831100011109,2,RED,2025-08-31 18:28:59.87335+00
13179,20250831100011110,4,RED,2025-08-31 18:29:59.883127+00
13180,20250831100011111,7,GREEN,2025-08-31 18:30:59.882264+00
13181,20250831100011112,1,GREEN,2025-08-31 18:31:59.88253+00
13182,20250831100011113,5,VIOLET,2025-08-31 18:32:59.898017+00
13183,20250831100011114,9,GREEN,2025-08-31 18:33:59.881406+00
13184,20250831100011115,2,RED,2025-08-31 18:34:59.887662+00
13185,20250831100011116,9,GREEN,2025-08-31 18:35:59.882246+00
13186,20250831100011117,2,RED,2025-08-31 18:36:59.880474+00
13187,20250831100011118,6,RED,2025-08-31 18:37:59.886072+00
13188,20250831100011119,8,RED,2025-08-31 18:38:59.897536+00
13189,20250831100011120,9,GREEN,2025-08-31 18:39:59.900079+00
13190,20250831100011121,1,GREEN,2025-08-31 18:40:59.908389+00
13191,20250831100011122,6,RED,2025-08-31 18:41:59.890864+00
13192,20250831100011123,0,VIOLET,2025-08-31 18:42:59.90075+00
13193,20250831100011124,9,GREEN,2025-08-31 18:43:59.882327+00
13194,20250831100011125,9,GREEN,2025-08-31 18:44:59.888413+00
13195,20250831100011126,7,GREEN,2025-08-31 18:45:59.90374+00
13196,20250831100011127,8,RED,2025-08-31 18:46:59.894513+00
13197,20250831100011128,6,RED,2025-08-31 18:47:59.887791+00
13198,20250831100011129,7,GREEN,2025-08-31 18:48:59.883221+00
13199,20250831100011130,1,GREEN,2025-08-31 18:49:59.996993+00
13200,20250831100011131,6,RED,2025-08-31 18:50:59.887597+00
13201,20250831100011132,4,RED,2025-08-31 18:51:59.882958+00
13202,20250831100011133,3,GREEN,2025-08-31 18:52:59.891144+00
13203,20250831100011134,1,GREEN,2025-08-31 18:53:59.879721+00
13204,20250831100011135,5,VIOLET,2025-08-31 18:54:59.887262+00
13205,20250831100011136,6,RED,2025-08-31 18:55:59.881365+00
13206,20250831100011137,0,VIOLET,2025-08-31 18:56:59.8864+00
13207,20250831100011138,3,GREEN,2025-08-31 18:57:59.897011+00
13208,20250831100011139,1,GREEN,2025-08-31 18:58:59.886515+00
13209,20250831100011140,5,VIOLET,2025-08-31 18:59:59.899015+00
13210,20250831100011141,7,GREEN,2025-08-31 19:00:59.883875+00
13211,20250831100011142,6,RED,2025-08-31 19:01:59.895186+00
13212,20250831100011143,0,VIOLET,2025-08-31 19:02:59.879468+00
13213,20250831100011144,2,RED,2025-08-31 19:03:59.881332+00
13214,20250831100011145,0,VIOLET,2025-08-31 19:04:59.880283+00
13215,20250831100011146,1,GREEN,2025-08-31 19:05:59.899081+00
13216,20250831100011147,2,RED,2025-08-31 19:06:59.882372+00
13217,20250831100011148,2,RED,2025-08-31 19:07:59.880686+00
13218,20250831100011149,3,GREEN,2025-08-31 19:08:59.892154+00
13219,20250831100011150,3,GREEN,2025-08-31 19:09:59.889097+00
13220,20250831100011151,8,RED,2025-08-31 19:10:59.883068+00
13221,20250831100011152,4,RED,2025-08-31 19:11:59.886652+00
13222,20250831100011153,8,RED,2025-08-31 19:12:59.88334+00
13223,20250831100011154,4,RED,2025-08-31 19:13:59.889659+00
13224,20250831100011155,4,RED,2025-08-31 19:14:59.885705+00
13225,20250831100011156,3,GREEN,2025-08-31 19:15:59.88548+00
13226,20250831100011157,0,VIOLET,2025-08-31 19:16:59.881898+00
13227,20250831100011158,5,VIOLET,2025-08-31 19:17:59.876373+00
13228,20250831100011159,2,RED,2025-08-31 19:18:59.89359+00
